,index,type,wtid,pwrat,pwrat,pwrat,pwrat,pwrat,gen1tmp,gen1tmp,gen1tmp,gen1tmp,gen1tmp,gen2tmp,gen2tmp,gen2tmp,gen2tmp,gen2tmp,gen3tmp,gen3tmp,gen3tmp,gen3tmp,gen3tmp,rotspd,rotspd,rotspd,rotspd,rotspd,gen_zcd_tmp,gen_zcd_tmp,gen_zcd_tmp,gen_zcd_tmp,gen_zcd_tmp,gen_zcnd_tmp,gen_zcnd_tmp,gen_zcnd_tmp,gen_zcnd_tmp,gen_zcnd_tmp,nactmp,nactmp,nactmp,nactmp,nactmp,nacelcabtmp,nacelcabtmp,nacelcabtmp,nacelcabtmp,nacelcabtmp,exltmp,exltmp,exltmp,exltmp,exltmp,wdir,wdir,wdir,wdir,wdir,wdirs,wdirs,wdirs,wdirs,wdirs,wspd,wspd,wspd,wspd,wspd,wdir0,wdir0,wdir0,wdir0,wdir0,pitch1,pitch1,pitch1,pitch1,pitch1,pitch2,pitch2,pitch2,pitch2,pitch2,pitch3,pitch3,pitch3,pitch3,pitch3,cp1tmp,cp1tmp,cp1tmp,cp1tmp,cp1tmp,cp2tmp,cp2tmp,cp2tmp,cp2tmp,cp2tmp,cp3tmp,cp3tmp,cp3tmp,cp3tmp,cp3tmp,mot1tmp,mot1tmp,mot1tmp,mot1tmp,mot1tmp,mot2tmp,mot2tmp,mot2tmp,mot2tmp,mot2tmp,mot3tmp,mot3tmp,mot3tmp,mot3tmp,mot3tmp,rotspdzz,rotspdzz,rotspdzz,rotspdzz,rotspdzz,gear_oil_tmp,gear_oil_tmp,gear_oil_tmp,gear_oil_tmp,gear_oil_tmp,zztmp,zztmp,zztmp,zztmp,zztmp,limpw,limpw,limpw,limpw,limpw,accy,accy,accy,accy,accy,accyfil,accyfil,accyfil,accyfil,accyfil,accx,accx,accx,accx,accx,accxfil,accxfil,accxfil,accxfil,accxfil,pwp,pwp,pwp,pwp,pwp,yaw,yaw,yaw,yaw,yaw,fault,fault,fault,fault,fault,statel,statel,statel,statel,statel,state,state,state,state,state,statety,statety,statety,statety,statety,windbin,pwrat,1#
2024-12-21 22:57:00,2024-12-21 22:57:00,MYSE5.0-200,1#,1737.0,1737.0,1737.0,,1737.0,69.69999694824219,69.69999694824219,69.69999694824219,,69.69999694824219,68.12999725341797,68.12999725341797,68.12999725341797,,68.12999725341797,68.93000030517578,68.93000030517578,68.93000030517578,,68.93000030517578,1431.699951171875,1431.699951171875,1431.699951171875,,1431.699951171875,32.20000076293945,32.20000076293945,32.20000076293945,,32.20000076293945,36.5,36.5,36.5,,36.5,12.800000190734863,12.800000190734863,12.800000190734863,,12.800000190734863,22.899999618530273,22.899999618530273,22.899999618530273,,22.899999618530273,-3.0999999046325684,-3.0999999046325684,-3.0999999046325684,,-3.0999999046325684,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,5.978000164031982,5.978000164031982,5.978000164031982,,5.978000164031982,173.10000610351562,173.10000610351562,173.10000610351562,,173.10000610351562,0.8700000047683716,0.8700000047683716,0.8700000047683716,,0.8700000047683716,0.8799999952316284,0.8799999952316284,0.8799999952316284,,0.8799999952316284,0.8799999952316284,0.8799999952316284,0.8799999952316284,,0.8799999952316284,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,11.0,11.0,11.0,,11.0,10.0,10.0,10.0,,10.0,11.0,11.0,11.0,,11.0,7.199999809265137,7.199999809265137,7.199999809265137,,7.199999809265137,54.29999923706055,54.29999923706055,54.29999923706055,,54.29999923706055,20.489999771118164,20.489999771118164,20.489999771118164,,20.489999771118164,5.0,5.0,5.0,,5.0,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,,0.0020000000949949026,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,,0.0005000000237487257,17814.0,17814.0,17814.0,,17814.0,170.8000030517578,170.8000030517578,170.8000030517578,,170.8000030517578,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,6.0,2021.11,1991.35
2024-12-21 22:58:00,2024-12-21 22:58:00,MYSE5.0-200,1#,1737.0,1737.0,1737.0,,1737.0,69.69999694824219,69.69999694824219,69.69999694824219,,69.69999694824219,68.12999725341797,68.12999725341797,68.12999725341797,,68.12999725341797,68.93000030517578,68.93000030517578,68.93000030517578,,68.93000030517578,1431.699951171875,1431.699951171875,1431.699951171875,,1431.699951171875,32.20000076293945,32.20000076293945,32.20000076293945,,32.20000076293945,36.5,36.5,36.5,,36.5,12.800000190734863,12.800000190734863,12.800000190734863,,12.800000190734863,22.899999618530273,22.899999618530273,22.899999618530273,,22.899999618530273,-3.0999999046325684,-3.0999999046325684,-3.0999999046325684,,-3.0999999046325684,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,5.978000164031982,5.978000164031982,5.978000164031982,,5.978000164031982,173.10000610351562,173.10000610351562,173.10000610351562,,173.10000610351562,0.8700000047683716,0.8700000047683716,0.8700000047683716,,0.8700000047683716,0.8799999952316284,0.8799999952316284,0.8799999952316284,,0.8799999952316284,0.8799999952316284,0.8799999952316284,0.8799999952316284,,0.8799999952316284,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,11.0,11.0,11.0,,11.0,10.0,10.0,10.0,,10.0,11.0,11.0,11.0,,11.0,7.199999809265137,7.199999809265137,7.199999809265137,,7.199999809265137,54.29999923706055,54.29999923706055,54.29999923706055,,54.29999923706055,20.489999771118164,20.489999771118164,20.489999771118164,,20.489999771118164,5.0,5.0,5.0,,5.0,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,,0.0020000000949949026,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,,0.0005000000237487257,17814.0,17814.0,17814.0,,17814.0,170.8000030517578,170.8000030517578,170.8000030517578,,170.8000030517578,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,6.0,2021.11,1991.35
2024-12-21 22:59:00,2024-12-21 22:59:00,MYSE5.0-200,1#,1737.0,1737.0,1737.0,,1737.0,69.69999694824219,69.69999694824219,69.69999694824219,,69.69999694824219,68.12999725341797,68.12999725341797,68.12999725341797,,68.12999725341797,68.93000030517578,68.93000030517578,68.93000030517578,,68.93000030517578,1431.699951171875,1431.699951171875,1431.699951171875,,1431.699951171875,32.20000076293945,32.20000076293945,32.20000076293945,,32.20000076293945,36.5,36.5,36.5,,36.5,12.800000190734863,12.800000190734863,12.800000190734863,,12.800000190734863,22.899999618530273,22.899999618530273,22.899999618530273,,22.899999618530273,-3.0999999046325684,-3.0999999046325684,-3.0999999046325684,,-3.0999999046325684,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,5.978000164031982,5.978000164031982,5.978000164031982,,5.978000164031982,173.10000610351562,173.10000610351562,173.10000610351562,,173.10000610351562,0.8700000047683716,0.8700000047683716,0.8700000047683716,,0.8700000047683716,0.8799999952316284,0.8799999952316284,0.8799999952316284,,0.8799999952316284,0.8799999952316284,0.8799999952316284,0.8799999952316284,,0.8799999952316284,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,11.0,11.0,11.0,,11.0,10.0,10.0,10.0,,10.0,11.0,11.0,11.0,,11.0,7.199999809265137,7.199999809265137,7.199999809265137,,7.199999809265137,54.29999923706055,54.29999923706055,54.29999923706055,,54.29999923706055,20.489999771118164,20.489999771118164,20.489999771118164,,20.489999771118164,5.0,5.0,5.0,,5.0,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,,0.0020000000949949026,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,,0.0005000000237487257,17814.0,17814.0,17814.0,,17814.0,170.8000030517578,170.8000030517578,170.8000030517578,,170.8000030517578,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,6.0,2021.11,1991.35
2024-12-21 23:00:00,2024-12-21 23:00:00,MYSE5.0-200,1#,1737.0,1737.0,1737.0,,1737.0,69.69999694824219,69.69999694824219,69.69999694824219,,69.69999694824219,68.12999725341797,68.12999725341797,68.12999725341797,,68.12999725341797,68.93000030517578,68.93000030517578,68.93000030517578,,68.93000030517578,1431.699951171875,1431.699951171875,1431.699951171875,,1431.699951171875,32.20000076293945,32.20000076293945,32.20000076293945,,32.20000076293945,36.5,36.5,36.5,,36.5,12.800000190734863,12.800000190734863,12.800000190734863,,12.800000190734863,22.899999618530273,22.899999618530273,22.899999618530273,,22.899999618530273,-3.0999999046325684,-3.0999999046325684,-3.0999999046325684,,-3.0999999046325684,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,5.978000164031982,5.978000164031982,5.978000164031982,,5.978000164031982,173.10000610351562,173.10000610351562,173.10000610351562,,173.10000610351562,0.8700000047683716,0.8700000047683716,0.8700000047683716,,0.8700000047683716,0.8799999952316284,0.8799999952316284,0.8799999952316284,,0.8799999952316284,0.8799999952316284,0.8799999952316284,0.8799999952316284,,0.8799999952316284,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,11.0,11.0,11.0,,11.0,10.0,10.0,10.0,,10.0,11.0,11.0,11.0,,11.0,7.199999809265137,7.199999809265137,7.199999809265137,,7.199999809265137,54.29999923706055,54.29999923706055,54.29999923706055,,54.29999923706055,20.489999771118164,20.489999771118164,20.489999771118164,,20.489999771118164,5.0,5.0,5.0,,5.0,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,,0.0020000000949949026,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,,0.0005000000237487257,17814.0,17814.0,17814.0,,17814.0,170.8000030517578,170.8000030517578,170.8000030517578,,170.8000030517578,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,6.0,2021.11,1991.35
2024-12-21 23:01:00,2024-12-21 23:01:00,MYSE5.0-200,1#,1737.0,1737.0,1737.0,,1737.0,69.69999694824219,69.69999694824219,69.69999694824219,,69.69999694824219,68.12999725341797,68.12999725341797,68.12999725341797,,68.12999725341797,68.93000030517578,68.93000030517578,68.93000030517578,,68.93000030517578,1431.699951171875,1431.699951171875,1431.699951171875,,1431.699951171875,32.20000076293945,32.20000076293945,32.20000076293945,,32.20000076293945,36.5,36.5,36.5,,36.5,12.800000190734863,12.800000190734863,12.800000190734863,,12.800000190734863,22.899999618530273,22.899999618530273,22.899999618530273,,22.899999618530273,-3.0999999046325684,-3.0999999046325684,-3.0999999046325684,,-3.0999999046325684,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,5.978000164031982,5.978000164031982,5.978000164031982,,5.978000164031982,173.10000610351562,173.10000610351562,173.10000610351562,,173.10000610351562,0.8700000047683716,0.8700000047683716,0.8700000047683716,,0.8700000047683716,0.8799999952316284,0.8799999952316284,0.8799999952316284,,0.8799999952316284,0.8799999952316284,0.8799999952316284,0.8799999952316284,,0.8799999952316284,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,11.0,11.0,11.0,,11.0,10.0,10.0,10.0,,10.0,11.0,11.0,11.0,,11.0,7.199999809265137,7.199999809265137,7.199999809265137,,7.199999809265137,54.29999923706055,54.29999923706055,54.29999923706055,,54.29999923706055,20.489999771118164,20.489999771118164,20.489999771118164,,20.489999771118164,5.0,5.0,5.0,,5.0,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,,0.0020000000949949026,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,,0.0005000000237487257,17814.0,17814.0,17814.0,,17814.0,170.8000030517578,170.8000030517578,170.8000030517578,,170.8000030517578,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,6.0,2021.11,1991.35
2024-12-21 23:02:00,2024-12-21 23:02:00,MYSE5.0-200,1#,1737.0,1737.0,1737.0,,1737.0,69.69999694824219,69.69999694824219,69.69999694824219,,69.69999694824219,68.12999725341797,68.12999725341797,68.12999725341797,,68.12999725341797,68.93000030517578,68.93000030517578,68.93000030517578,,68.93000030517578,1431.699951171875,1431.699951171875,1431.699951171875,,1431.699951171875,32.20000076293945,32.20000076293945,32.20000076293945,,32.20000076293945,36.5,36.5,36.5,,36.5,12.800000190734863,12.800000190734863,12.800000190734863,,12.800000190734863,22.899999618530273,22.899999618530273,22.899999618530273,,22.899999618530273,-3.0999999046325684,-3.0999999046325684,-3.0999999046325684,,-3.0999999046325684,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,5.978000164031982,5.978000164031982,5.978000164031982,,5.978000164031982,173.10000610351562,173.10000610351562,173.10000610351562,,173.10000610351562,0.8700000047683716,0.8700000047683716,0.8700000047683716,,0.8700000047683716,0.8799999952316284,0.8799999952316284,0.8799999952316284,,0.8799999952316284,0.8799999952316284,0.8799999952316284,0.8799999952316284,,0.8799999952316284,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,11.0,11.0,11.0,,11.0,10.0,10.0,10.0,,10.0,11.0,11.0,11.0,,11.0,7.199999809265137,7.199999809265137,7.199999809265137,,7.199999809265137,54.29999923706055,54.29999923706055,54.29999923706055,,54.29999923706055,20.489999771118164,20.489999771118164,20.489999771118164,,20.489999771118164,5.0,5.0,5.0,,5.0,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,,0.0020000000949949026,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,,0.0005000000237487257,17814.0,17814.0,17814.0,,17814.0,170.8000030517578,170.8000030517578,170.8000030517578,,170.8000030517578,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,6.0,2021.11,1991.35
2024-12-21 23:03:00,2024-12-21 23:03:00,MYSE5.0-200,1#,1737.0,1737.0,1737.0,,1737.0,69.69999694824219,69.69999694824219,69.69999694824219,,69.69999694824219,68.12999725341797,68.12999725341797,68.12999725341797,,68.12999725341797,68.93000030517578,68.93000030517578,68.93000030517578,,68.93000030517578,1431.699951171875,1431.699951171875,1431.699951171875,,1431.699951171875,32.20000076293945,32.20000076293945,32.20000076293945,,32.20000076293945,36.5,36.5,36.5,,36.5,12.800000190734863,12.800000190734863,12.800000190734863,,12.800000190734863,22.899999618530273,22.899999618530273,22.899999618530273,,22.899999618530273,-3.0999999046325684,-3.0999999046325684,-3.0999999046325684,,-3.0999999046325684,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,5.978000164031982,5.978000164031982,5.978000164031982,,5.978000164031982,173.10000610351562,173.10000610351562,173.10000610351562,,173.10000610351562,0.8700000047683716,0.8700000047683716,0.8700000047683716,,0.8700000047683716,0.8799999952316284,0.8799999952316284,0.8799999952316284,,0.8799999952316284,0.8799999952316284,0.8799999952316284,0.8799999952316284,,0.8799999952316284,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,11.0,11.0,11.0,,11.0,10.0,10.0,10.0,,10.0,11.0,11.0,11.0,,11.0,7.199999809265137,7.199999809265137,7.199999809265137,,7.199999809265137,54.29999923706055,54.29999923706055,54.29999923706055,,54.29999923706055,20.489999771118164,20.489999771118164,20.489999771118164,,20.489999771118164,5.0,5.0,5.0,,5.0,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,,0.0020000000949949026,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,,0.0005000000237487257,17814.0,17814.0,17814.0,,17814.0,170.8000030517578,170.8000030517578,170.8000030517578,,170.8000030517578,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,6.0,2021.11,1991.35
2024-12-21 23:04:00,2024-12-21 23:04:00,MYSE5.0-200,1#,1737.0,1737.0,1737.0,,1737.0,69.69999694824219,69.69999694824219,69.69999694824219,,69.69999694824219,68.12999725341797,68.12999725341797,68.12999725341797,,68.12999725341797,68.93000030517578,68.93000030517578,68.93000030517578,,68.93000030517578,1431.699951171875,1431.699951171875,1431.699951171875,,1431.699951171875,32.20000076293945,32.20000076293945,32.20000076293945,,32.20000076293945,36.5,36.5,36.5,,36.5,12.800000190734863,12.800000190734863,12.800000190734863,,12.800000190734863,22.899999618530273,22.899999618530273,22.899999618530273,,22.899999618530273,-3.0999999046325684,-3.0999999046325684,-3.0999999046325684,,-3.0999999046325684,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,5.978000164031982,5.978000164031982,5.978000164031982,,5.978000164031982,173.10000610351562,173.10000610351562,173.10000610351562,,173.10000610351562,0.8700000047683716,0.8700000047683716,0.8700000047683716,,0.8700000047683716,0.8799999952316284,0.8799999952316284,0.8799999952316284,,0.8799999952316284,0.8799999952316284,0.8799999952316284,0.8799999952316284,,0.8799999952316284,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,11.0,11.0,11.0,,11.0,10.0,10.0,10.0,,10.0,11.0,11.0,11.0,,11.0,7.199999809265137,7.199999809265137,7.199999809265137,,7.199999809265137,54.29999923706055,54.29999923706055,54.29999923706055,,54.29999923706055,20.489999771118164,20.489999771118164,20.489999771118164,,20.489999771118164,5.0,5.0,5.0,,5.0,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,,0.0020000000949949026,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,,0.0005000000237487257,17814.0,17814.0,17814.0,,17814.0,170.8000030517578,170.8000030517578,170.8000030517578,,170.8000030517578,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,6.0,2021.11,1991.35
2024-12-21 23:05:00,2024-12-21 23:05:00,MYSE5.0-200,1#,1737.0,1737.0,1737.0,,1737.0,69.69999694824219,69.69999694824219,69.69999694824219,,69.69999694824219,68.12999725341797,68.12999725341797,68.12999725341797,,68.12999725341797,68.93000030517578,68.93000030517578,68.93000030517578,,68.93000030517578,1431.699951171875,1431.699951171875,1431.699951171875,,1431.699951171875,32.20000076293945,32.20000076293945,32.20000076293945,,32.20000076293945,36.5,36.5,36.5,,36.5,12.800000190734863,12.800000190734863,12.800000190734863,,12.800000190734863,22.899999618530273,22.899999618530273,22.899999618530273,,22.899999618530273,-3.0999999046325684,-3.0999999046325684,-3.0999999046325684,,-3.0999999046325684,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,5.978000164031982,5.978000164031982,5.978000164031982,,5.978000164031982,173.10000610351562,173.10000610351562,173.10000610351562,,173.10000610351562,0.8700000047683716,0.8700000047683716,0.8700000047683716,,0.8700000047683716,0.8799999952316284,0.8799999952316284,0.8799999952316284,,0.8799999952316284,0.8799999952316284,0.8799999952316284,0.8799999952316284,,0.8799999952316284,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,11.0,11.0,11.0,,11.0,10.0,10.0,10.0,,10.0,11.0,11.0,11.0,,11.0,7.199999809265137,7.199999809265137,7.199999809265137,,7.199999809265137,54.29999923706055,54.29999923706055,54.29999923706055,,54.29999923706055,20.489999771118164,20.489999771118164,20.489999771118164,,20.489999771118164,5.0,5.0,5.0,,5.0,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,,0.0020000000949949026,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,,0.0005000000237487257,17814.0,17814.0,17814.0,,17814.0,170.8000030517578,170.8000030517578,170.8000030517578,,170.8000030517578,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,6.0,2021.11,1991.35
2024-12-21 23:06:00,2024-12-21 23:06:00,MYSE5.0-200,1#,1737.0,1737.0,1737.0,,1737.0,69.69999694824219,69.69999694824219,69.69999694824219,,69.69999694824219,68.12999725341797,68.12999725341797,68.12999725341797,,68.12999725341797,68.93000030517578,68.93000030517578,68.93000030517578,,68.93000030517578,1431.699951171875,1431.699951171875,1431.699951171875,,1431.699951171875,32.20000076293945,32.20000076293945,32.20000076293945,,32.20000076293945,36.5,36.5,36.5,,36.5,12.800000190734863,12.800000190734863,12.800000190734863,,12.800000190734863,22.899999618530273,22.899999618530273,22.899999618530273,,22.899999618530273,-3.0999999046325684,-3.0999999046325684,-3.0999999046325684,,-3.0999999046325684,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,5.978000164031982,5.978000164031982,5.978000164031982,,5.978000164031982,173.10000610351562,173.10000610351562,173.10000610351562,,173.10000610351562,0.8700000047683716,0.8700000047683716,0.8700000047683716,,0.8700000047683716,0.8799999952316284,0.8799999952316284,0.8799999952316284,,0.8799999952316284,0.8799999952316284,0.8799999952316284,0.8799999952316284,,0.8799999952316284,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,11.0,11.0,11.0,,11.0,10.0,10.0,10.0,,10.0,11.0,11.0,11.0,,11.0,7.199999809265137,7.199999809265137,7.199999809265137,,7.199999809265137,54.29999923706055,54.29999923706055,54.29999923706055,,54.29999923706055,20.489999771118164,20.489999771118164,20.489999771118164,,20.489999771118164,5.0,5.0,5.0,,5.0,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,,0.0020000000949949026,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,,0.0005000000237487257,17814.0,17814.0,17814.0,,17814.0,170.8000030517578,170.8000030517578,170.8000030517578,,170.8000030517578,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,6.0,2021.11,1991.35
2024-12-21 23:07:00,2024-12-21 23:07:00,MYSE5.0-200,1#,1737.0,1737.0,1737.0,,1737.0,69.69999694824219,69.69999694824219,69.69999694824219,,69.69999694824219,68.12999725341797,68.12999725341797,68.12999725341797,,68.12999725341797,68.93000030517578,68.93000030517578,68.93000030517578,,68.93000030517578,1431.699951171875,1431.699951171875,1431.699951171875,,1431.699951171875,32.20000076293945,32.20000076293945,32.20000076293945,,32.20000076293945,36.5,36.5,36.5,,36.5,12.800000190734863,12.800000190734863,12.800000190734863,,12.800000190734863,22.899999618530273,22.899999618530273,22.899999618530273,,22.899999618530273,-3.0999999046325684,-3.0999999046325684,-3.0999999046325684,,-3.0999999046325684,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,5.978000164031982,5.978000164031982,5.978000164031982,,5.978000164031982,173.10000610351562,173.10000610351562,173.10000610351562,,173.10000610351562,0.8700000047683716,0.8700000047683716,0.8700000047683716,,0.8700000047683716,0.8799999952316284,0.8799999952316284,0.8799999952316284,,0.8799999952316284,0.8799999952316284,0.8799999952316284,0.8799999952316284,,0.8799999952316284,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,11.0,11.0,11.0,,11.0,10.0,10.0,10.0,,10.0,11.0,11.0,11.0,,11.0,7.199999809265137,7.199999809265137,7.199999809265137,,7.199999809265137,54.29999923706055,54.29999923706055,54.29999923706055,,54.29999923706055,20.489999771118164,20.489999771118164,20.489999771118164,,20.489999771118164,5.0,5.0,5.0,,5.0,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,,0.0020000000949949026,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,,0.0005000000237487257,17814.0,17814.0,17814.0,,17814.0,170.8000030517578,170.8000030517578,170.8000030517578,,170.8000030517578,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,6.0,2021.11,1991.35
